RUN	perf.TestSimulation	testsimulation	1676394243974	 	3.0.3
REQUEST	291	buyTicket	/cgi-bin/nav.pl	1676394997297	1676394999112	OK	 
REQUEST	295	buyTicket	/cgi-bin/welcome.pl	1676394996989	1676394999155	OK	 
REQUEST	299	open	/cgi-bin/nav.pl	1676394996837	1676394999172	OK	 
GROUP	299	open	1676394994679	1676394999172	4493	OK
REQUEST	297	login	/cgi-bin/nav.pl	1676394996869	1676394999191	OK	 
REQUEST	294	buyTicket	/cgi-bin/welcome.pl	1676394997773	1676394999234	OK	 
USER	mainScenario	303	START	1676394999670	1676394999670
REQUEST	303	open	/webtours/	1676394999670	1676394999695	OK	 
REQUEST	296	login	/cgi-bin/login.pl	1676394998932	1676394999764	OK	 
GROUP	296	login	1676394994601	1676394999764	5163	OK
REQUEST	284	itinerary	/cgi-bin/itinerary.pl	1676394999026	1676394999857	OK	 
GROUP	284	itinerary	1676394995730	1676394999859	4127	OK
REQUEST	289	buyTicket	/cgi-bin/reservations.pl	1676394998605	1676394999872	OK	 
REQUEST	298	login	/cgi-bin/login.pl	1676394996741	1676394999918	OK	 
REQUEST	285	itinerary	/cgi-bin/nav.pl	1676394998256	1676395000147	OK	 
REQUEST	281	signOff	/cgi-bin/welcome.pl	1676394998123	1676395000182	OK	 
REQUEST	279	signOff	/cgi-bin/nav.pl	1676394998950	1676395000197	OK	 
REQUEST	300	login	/cgi-bin/login.pl	1676394998957	1676395000212	OK	 
REQUEST	292	buyTicket	/cgi-bin/nav.pl	1676394996909	1676395000237	OK	 
REQUEST	279	signOff	/WebTours/home.html	1676395000197	1676395000247	OK	 
GROUP	279	signOff	1676394997253	1676395000247	2994	OK
USER	mainScenario	279	END	1676394967670	1676395000247
REQUEST	280	itinerary	/cgi-bin/itinerary.pl	1676394996893	1676395000258	OK	 
GROUP	280	itinerary	1676394992823	1676395000259	7434	OK
REQUEST	301	open	/cgi-bin/welcome.pl	1676394996714	1676395000309	OK	 
REQUEST	293	buyTicket	/cgi-bin/nav.pl	1676394996932	1676395000331	OK	 
REQUEST	283	itinerary	/cgi-bin/welcome.pl	1676394998563	1676395000358	OK	 
REQUEST	286	buyTicket	/cgi-bin/reservations.pl	1676394997088	1676395000469	OK	 
GROUP	286	buyTicket	1676394988838	1676395000469	11629	OK
REQUEST	288	buyTicket	/cgi-bin/reservations.pl	1676394997864	1676395000491	OK	 
USER	mainScenario	304	START	1676395000681	1676395000681
REQUEST	290	buyTicket	/cgi-bin/reservations.pl	1676394997588	1676395000736	OK	 
REQUEST	304	open	/webtours/	1676395000681	1676395000746	OK	 
REQUEST	297	login	/cgi-bin/login.pl	1676394999191	1676395001226	OK	 
GROUP	297	login	1676394994778	1676395001227	6448	OK
REQUEST	294	buyTicket	/cgi-bin/nav.pl	1676394999235	1676395001291	OK	 
REQUEST	278	itinerary	/cgi-bin/itinerary.pl	1676394997049	1676395001320	OK	 
GROUP	278	itinerary	1676394992823	1676395001321	8496	OK
REQUEST	299	login	/cgi-bin/login.pl	1676394999172	1676395001363	OK	 
REQUEST	303	open	/cgi-bin/welcome.pl	1676394999695	1676395001376	OK	 
REQUEST	302	open	/cgi-bin/welcome.pl	1676394998695	1676395001388	OK	 
REQUEST	296	buyTicket	/cgi-bin/welcome.pl	1676394999764	1676395001525	OK	 
REQUEST	284	signOff	/cgi-bin/welcome.pl	1676394999860	1676395001537	OK	 
REQUEST	298	login	/cgi-bin/nav.pl	1676394999918	1676395001651	OK	 
REQUEST	295	buyTicket	/cgi-bin/nav.pl	1676394999155	1676395001665	OK	 
USER	mainScenario	305	START	1676395001672	1676395001672
REQUEST	287	buyTicket	/cgi-bin/reservations.pl	1676394998622	1676395001686	OK	 
REQUEST	305	open	/webtours/	1676395001672	1676395001697	OK	 
REQUEST	281	signOff	/cgi-bin/nav.pl	1676395000183	1676395002045	OK	 
REQUEST	291	buyTicket	/cgi-bin/reservations.pl	1676394999112	1676395002077	OK	 
REQUEST	281	signOff	/WebTours/home.html	1676395002045	1676395002091	OK	 
GROUP	281	signOff	1676394998123	1676395002092	3967	OK
USER	mainScenario	281	END	1676394970672	1676395002092
REQUEST	300	login	/cgi-bin/nav.pl	1676395000212	1676395002315	OK	 
REQUEST	280	signOff	/cgi-bin/welcome.pl	1676395000259	1676395002326	OK	 
REQUEST	301	open	/cgi-bin/nav.pl	1676395000309	1676395002356	OK	 
GROUP	301	open	1676394996678	1676395002356	5678	OK
REQUEST	283	itinerary	/cgi-bin/nav.pl	1676395000358	1676395002386	OK	 
REQUEST	289	buyTicket	/cgi-bin/reservations.pl	1676394999872	1676395002402	OK	 
GROUP	289	buyTicket	1676394990995	1676395002402	11406	OK
REQUEST	286	itinerary	/cgi-bin/welcome.pl	1676395000469	1676395002484	OK	 
REQUEST	292	buyTicket	/cgi-bin/reservations.pl	1676395000237	1676395002675	OK	 
REQUEST	304	open	/cgi-bin/welcome.pl	1676395000746	1676395002686	OK	 
REQUEST	285	itinerary	/cgi-bin/itinerary.pl	1676395000148	1676395002848	OK	 
GROUP	285	itinerary	1676394995947	1676395002849	6900	OK
REQUEST	293	buyTicket	/cgi-bin/reservations.pl	1676395000331	1676395003032	OK	 
REQUEST	288	buyTicket	/cgi-bin/reservations.pl	1676395000491	1676395003132	OK	 
REQUEST	290	buyTicket	/cgi-bin/reservations.pl	1676395000736	1676395003319	OK	 
REQUEST	299	login	/cgi-bin/nav.pl	1676395001363	1676395003437	OK	 
REQUEST	297	buyTicket	/cgi-bin/welcome.pl	1676395001227	1676395003447	OK	 
REQUEST	278	signOff	/cgi-bin/welcome.pl	1676395001321	1676395003460	OK	 
REQUEST	303	open	/cgi-bin/nav.pl	1676395001376	1676395003473	OK	 
GROUP	303	open	1676394999670	1676395003474	3803	OK
REQUEST	302	open	/cgi-bin/nav.pl	1676395001388	1676395003605	OK	 
GROUP	302	open	1676394998671	1676395003605	4934	OK
REQUEST	296	buyTicket	/cgi-bin/nav.pl	1676395001525	1676395003637	OK	 
REQUEST	284	signOff	/cgi-bin/nav.pl	1676395001537	1676395003658	OK	 
USER	mainScenario	306	START	1676395003680	1676395003680
REQUEST	284	signOff	/WebTours/home.html	1676395003658	1676395003706	OK	 
GROUP	284	signOff	1676394999859	1676395003706	3846	OK
USER	mainScenario	284	END	1676394974681	1676395003706
REQUEST	306	open	/webtours/	1676395003681	1676395003719	OK	 
REQUEST	305	open	/cgi-bin/welcome.pl	1676395001697	1676395003743	OK	 
REQUEST	298	login	/cgi-bin/login.pl	1676395001651	1676395003773	OK	 
GROUP	298	login	1676394996741	1676395003773	7032	OK
REQUEST	294	buyTicket	/cgi-bin/reservations.pl	1676395001291	1676395004129	OK	 
REQUEST	300	login	/cgi-bin/login.pl	1676395002315	1676395004285	OK	 
GROUP	300	login	1676394998957	1676395004285	5328	OK
REQUEST	301	login	/cgi-bin/login.pl	1676395002356	1676395004303	OK	 
REQUEST	287	buyTicket	/cgi-bin/reservations.pl	1676395001686	1676395004321	OK	 
GROUP	287	buyTicket	1676394990800	1676395004321	13519	OK
REQUEST	295	buyTicket	/cgi-bin/reservations.pl	1676395001665	1676395004345	OK	 
REQUEST	280	signOff	/cgi-bin/nav.pl	1676395002326	1676395004360	OK	 
REQUEST	280	signOff	/WebTours/home.html	1676395004360	1676395004422	OK	 
GROUP	280	signOff	1676395000259	1676395004422	4163	OK
USER	mainScenario	280	END	1676394969672	1676395004422
REQUEST	289	itinerary	/cgi-bin/welcome.pl	1676395002402	1676395004479	OK	 
REQUEST	286	itinerary	/cgi-bin/nav.pl	1676395002485	1676395004520	OK	 
REQUEST	291	buyTicket	/cgi-bin/reservations.pl	1676395002077	1676395004637	OK	 
USER	mainScenario	307	START	1676395004682	1676395004682
REQUEST	307	open	/webtours/	1676395004682	1676395004707	OK	 
REQUEST	285	signOff	/cgi-bin/welcome.pl	1676395002849	1676395004767	OK	 
REQUEST	304	open	/cgi-bin/nav.pl	1676395002687	1676395004781	OK	 
GROUP	304	open	1676395000681	1676395004781	4099	OK
REQUEST	292	buyTicket	/cgi-bin/reservations.pl	1676395002675	1676395005327	OK	 
REQUEST	299	login	/cgi-bin/login.pl	1676395003437	1676395005340	OK	 
GROUP	299	login	1676394999172	1676395005341	6168	OK
REQUEST	278	signOff	/cgi-bin/nav.pl	1676395003460	1676395005416	OK	 
REQUEST	278	signOff	/WebTours/home.html	1676395005417	1676395005465	OK	 
GROUP	278	signOff	1676395001321	1676395005465	4143	OK
USER	mainScenario	278	END	1676394966670	1676395005465
REQUEST	303	login	/cgi-bin/login.pl	1676395003474	1676395005510	OK	 
REQUEST	302	login	/cgi-bin/login.pl	1676395003605	1676395005527	OK	 
REQUEST	293	buyTicket	/cgi-bin/reservations.pl	1676395003032	1676395005634	OK	 
REQUEST	305	open	/cgi-bin/nav.pl	1676395003743	1676395005650	OK	 
GROUP	305	open	1676395001672	1676395005651	3978	OK
REQUEST	306	open	/cgi-bin/welcome.pl	1676395003720	1676395005664	OK	 
USER	mainScenario	308	START	1676395005669	1676395005669
REQUEST	288	buyTicket	/cgi-bin/reservations.pl	1676395003132	1676395005682	OK	 
GROUP	288	buyTicket	1676394990995	1676395005682	14686	OK
REQUEST	308	open	/webtours/	1676395005669	1676395005693	OK	 
REQUEST	297	buyTicket	/cgi-bin/nav.pl	1676395003447	1676395005697	OK	 
REQUEST	298	buyTicket	/cgi-bin/welcome.pl	1676395003773	1676395005850	OK	 
REQUEST	290	buyTicket	/cgi-bin/reservations.pl	1676395003320	1676395005881	OK	 
REQUEST	296	buyTicket	/cgi-bin/reservations.pl	1676395003637	1676395006292	OK	 
REQUEST	283	itinerary	/cgi-bin/itinerary.pl	1676395002386	1676395006297	OK	 
GROUP	283	itinerary	1676394998563	1676395006298	7734	OK
REQUEST	287	itinerary	/cgi-bin/welcome.pl	1676395004322	1676395006303	OK	 
REQUEST	301	login	/cgi-bin/nav.pl	1676395004304	1676395006319	OK	 
REQUEST	300	buyTicket	/cgi-bin/welcome.pl	1676395004285	1676395006340	OK	 
REQUEST	289	itinerary	/cgi-bin/nav.pl	1676395004479	1676395006410	OK	 
REQUEST	307	open	/cgi-bin/welcome.pl	1676395004707	1676395006469	OK	 
REQUEST	304	login	/cgi-bin/login.pl	1676395004781	1676395006575	OK	 
REQUEST	285	signOff	/cgi-bin/nav.pl	1676395004767	1676395006644	OK	 
REQUEST	285	signOff	/WebTours/home.html	1676395006644	1676395006690	OK	 
GROUP	285	signOff	1676395002849	1676395006690	3841	OK
USER	mainScenario	285	END	1676394975670	1676395006691
REQUEST	295	buyTicket	/cgi-bin/reservations.pl	1676395004345	1676395006748	OK	 
REQUEST	294	buyTicket	/cgi-bin/reservations.pl	1676395004129	1676395006854	OK	 
REQUEST	291	buyTicket	/cgi-bin/reservations.pl	1676395004637	1676395007213	OK	 
REQUEST	299	buyTicket	/cgi-bin/welcome.pl	1676395005341	1676395007222	OK	 
REQUEST	286	itinerary	/cgi-bin/itinerary.pl	1676395004520	1676395007276	OK	 
GROUP	286	itinerary	1676395000469	1676395007279	6806	OK
REQUEST	303	login	/cgi-bin/nav.pl	1676395005510	1676395007442	OK	 
REQUEST	302	login	/cgi-bin/nav.pl	1676395005527	1676395007511	OK	 
REQUEST	306	open	/cgi-bin/nav.pl	1676395005664	1676395007614	OK	 
GROUP	306	open	1676395003681	1676395007615	3932	OK
REQUEST	305	login	/cgi-bin/login.pl	1676395005651	1676395007628	OK	 
USER	mainScenario	309	START	1676395007679	1676395007679
REQUEST	288	itinerary	/cgi-bin/welcome.pl	1676395005682	1676395007687	OK	 
REQUEST	309	open	/webtours/	1676395007679	1676395007729	OK	 
REQUEST	298	buyTicket	/cgi-bin/nav.pl	1676395005850	1676395007791	OK	 
REQUEST	292	buyTicket	/cgi-bin/reservations.pl	1676395005328	1676395007806	OK	 
REQUEST	308	open	/cgi-bin/welcome.pl	1676395005693	1676395007898	OK	 
REQUEST	283	signOff	/cgi-bin/welcome.pl	1676395006298	1676395008020	OK	 
REQUEST	293	buyTicket	/cgi-bin/reservations.pl	1676395005635	1676395008038	OK	 
REQUEST	287	itinerary	/cgi-bin/nav.pl	1676395006303	1676395008096	OK	 
REQUEST	297	buyTicket	/cgi-bin/reservations.pl	1676395005697	1676395008101	OK	 
REQUEST	301	login	/cgi-bin/login.pl	1676395006319	1676395008134	OK	 
GROUP	301	login	1676395002356	1676395008134	5777	OK
REQUEST	290	buyTicket	/cgi-bin/reservations.pl	1676395005881	1676395008210	OK	 
GROUP	290	buyTicket	1676394992864	1676395008211	15344	OK
REQUEST	307	open	/cgi-bin/nav.pl	1676395006469	1676395008396	OK	 
GROUP	307	open	1676395004682	1676395008396	3714	OK
REQUEST	300	buyTicket	/cgi-bin/nav.pl	1676395006340	1676395008417	OK	 
REQUEST	304	login	/cgi-bin/nav.pl	1676395006575	1676395008519	OK	 
REQUEST	296	buyTicket	/cgi-bin/reservations.pl	1676395006292	1676395008598	OK	 
USER	mainScenario	310	START	1676395008678	1676395008678
REQUEST	310	open	/webtours/	1676395008678	1676395008722	OK	 
REQUEST	286	signOff	/cgi-bin/welcome.pl	1676395007279	1676395009133	OK	 
REQUEST	289	itinerary	/cgi-bin/itinerary.pl	1676395006410	1676395009133	OK	 
GROUP	289	itinerary	1676395002402	1676395009134	6731	OK
REQUEST	299	buyTicket	/cgi-bin/nav.pl	1676395007222	1676395009148	OK	 
REQUEST	303	login	/cgi-bin/login.pl	1676395007442	1676395009345	OK	 
GROUP	303	login	1676395003474	1676395009346	5871	OK
REQUEST	295	buyTicket	/cgi-bin/reservations.pl	1676395006748	1676395009363	OK	 
REQUEST	294	buyTicket	/cgi-bin/reservations.pl	1676395006854	1676395009457	OK	 
REQUEST	302	login	/cgi-bin/login.pl	1676395007512	1676395009476	OK	 
GROUP	302	login	1676395003605	1676395009477	5870	OK
REQUEST	306	login	/cgi-bin/login.pl	1676395007615	1676395009517	OK	 
REQUEST	288	itinerary	/cgi-bin/nav.pl	1676395007687	1676395009565	OK	 
REQUEST	309	open	/cgi-bin/welcome.pl	1676395007729	1676395009609	OK	 
USER	mainScenario	311	START	1676395009681	1676395009681
REQUEST	311	open	/webtours/	1676395009682	1676395009743	OK	 
REQUEST	291	buyTicket	/cgi-bin/reservations.pl	1676395007214	1676395009824	OK	 
GROUP	291	buyTicket	1676394994770	1676395009825	15053	OK
REQUEST	308	open	/cgi-bin/nav.pl	1676395007898	1676395009923	OK	 
GROUP	308	open	1676395005669	1676395009923	4254	OK
REQUEST	305	login	/cgi-bin/nav.pl	1676395007629	1676395010018	OK	 
REQUEST	283	signOff	/cgi-bin/nav.pl	1676395008020	1676395010131	OK	 
REQUEST	283	signOff	/WebTours/home.html	1676395010131	1676395010165	OK	 
GROUP	283	signOff	1676395006298	1676395010166	3867	OK
USER	mainScenario	283	END	1676394973657	1676395010166
REQUEST	298	buyTicket	/cgi-bin/reservations.pl	1676395007791	1676395010372	OK	 
REQUEST	290	itinerary	/cgi-bin/welcome.pl	1676395008211	1676395010441	OK	 
REQUEST	301	buyTicket	/cgi-bin/welcome.pl	1676395008134	1676395010443	OK	 
REQUEST	292	buyTicket	/cgi-bin/reservations.pl	1676395007806	1676395010459	OK	 
GROUP	292	buyTicket	1676394994690	1676395010459	15768	OK
REQUEST	307	login	/cgi-bin/login.pl	1676395008396	1676395010579	OK	 
REQUEST	293	buyTicket	/cgi-bin/reservations.pl	1676395008038	1676395010727	OK	 
GROUP	293	buyTicket	1676394994735	1676395010727	15990	OK
REQUEST	287	itinerary	/cgi-bin/itinerary.pl	1676395008096	1676395010868	OK	 
GROUP	287	itinerary	1676395004321	1676395010869	6546	OK
REQUEST	297	buyTicket	/cgi-bin/reservations.pl	1676395008101	1676395010870	OK	 
REQUEST	304	login	/cgi-bin/login.pl	1676395008520	1676395010890	OK	 
GROUP	304	login	1676395004781	1676395010890	6108	OK
REQUEST	310	open	/cgi-bin/welcome.pl	1676395008722	1676395010964	OK	 
REQUEST	300	buyTicket	/cgi-bin/reservations.pl	1676395008418	1676395011170	OK	 
REQUEST	286	signOff	/cgi-bin/nav.pl	1676395009133	1676395011372	OK	 
REQUEST	289	signOff	/cgi-bin/welcome.pl	1676395009134	1676395011394	OK	 
REQUEST	286	signOff	/WebTours/home.html	1676395011372	1676395011408	OK	 
GROUP	286	signOff	1676395007279	1676395011408	4129	OK
USER	mainScenario	286	END	1676394977681	1676395011408
REQUEST	296	buyTicket	/cgi-bin/reservations.pl	1676395008598	1676395011412	OK	 
REQUEST	303	buyTicket	/cgi-bin/welcome.pl	1676395009346	1676395011583	OK	 
USER	mainScenario	312	START	1676395011671	1676395011671
REQUEST	312	open	/webtours/	1676395011671	1676395011698	OK	 
REQUEST	302	buyTicket	/cgi-bin/welcome.pl	1676395009477	1676395011711	OK	 
REQUEST	309	open	/cgi-bin/nav.pl	1676395009609	1676395011786	OK	 
GROUP	309	open	1676395007679	1676395011786	4107	OK
REQUEST	311	open	/cgi-bin/welcome.pl	1676395009743	1676395011794	OK	 
REQUEST	299	buyTicket	/cgi-bin/reservations.pl	1676395009148	1676395011815	OK	 
REQUEST	291	itinerary	/cgi-bin/welcome.pl	1676395009825	1676395011833	OK	 
REQUEST	308	login	/cgi-bin/login.pl	1676395009924	1676395011946	OK	 
REQUEST	295	buyTicket	/cgi-bin/reservations.pl	1676395009363	1676395011989	OK	 
GROUP	295	buyTicket	1676394996989	1676395011989	15000	OK
REQUEST	294	buyTicket	/cgi-bin/reservations.pl	1676395009457	1676395011989	OK	 
GROUP	294	buyTicket	1676394997773	1676395011989	14215	OK
REQUEST	306	login	/cgi-bin/nav.pl	1676395009517	1676395012019	OK	 
REQUEST	305	login	/cgi-bin/login.pl	1676395010019	1676395012087	OK	 
GROUP	305	login	1676395005651	1676395012087	6434	OK
REQUEST	288	itinerary	/cgi-bin/itinerary.pl	1676395009566	1676395012243	OK	 
GROUP	288	itinerary	1676395005682	1676395012244	6560	OK
USER	mainScenario	313	START	1676395012670	1676395012670
REQUEST	313	open	/webtours/	1676395012670	1676395012717	OK	 
REQUEST	301	buyTicket	/cgi-bin/nav.pl	1676395010443	1676395012807	OK	 
REQUEST	292	itinerary	/cgi-bin/welcome.pl	1676395010459	1676395012809	OK	 
REQUEST	290	itinerary	/cgi-bin/nav.pl	1676395010442	1676395012847	OK	 
REQUEST	307	login	/cgi-bin/nav.pl	1676395010579	1676395013107	OK	 
REQUEST	298	buyTicket	/cgi-bin/reservations.pl	1676395010372	1676395013139	OK	 
REQUEST	293	itinerary	/cgi-bin/welcome.pl	1676395010727	1676395013204	OK	 
REQUEST	304	buyTicket	/cgi-bin/welcome.pl	1676395010890	1676395013322	OK	 
REQUEST	287	signOff	/cgi-bin/welcome.pl	1676395010869	1676395013322	OK	 
REQUEST	310	open	/cgi-bin/nav.pl	1676395010964	1676395013331	OK	 
GROUP	310	open	1676395008678	1676395013332	4653	OK
REQUEST	289	signOff	/cgi-bin/nav.pl	1676395011394	1676395013546	OK	 
REQUEST	289	signOff	/WebTours/home.html	1676395013546	1676395013618	OK	 
GROUP	289	signOff	1676395009134	1676395013619	4484	OK
USER	mainScenario	289	END	1676394981681	1676395013619
REQUEST	297	buyTicket	/cgi-bin/reservations.pl	1676395010871	1676395013638	OK	 
USER	mainScenario	314	START	1676395013679	1676395013679
REQUEST	314	open	/webtours/	1676395013679	1676395013733	OK	 
REQUEST	303	buyTicket	/cgi-bin/nav.pl	1676395011583	1676395013733	OK	 
REQUEST	312	open	/cgi-bin/welcome.pl	1676395011698	1676395013817	OK	 
REQUEST	302	buyTicket	/cgi-bin/nav.pl	1676395011712	1676395013919	OK	 
REQUEST	300	buyTicket	/cgi-bin/reservations.pl	1676395011170	1676395013920	OK	 
REQUEST	296	buyTicket	/cgi-bin/reservations.pl	1676395011412	1676395014001	OK	 
GROUP	296	buyTicket	1676394999764	1676395014001	14237	OK
REQUEST	309	login	/cgi-bin/login.pl	1676395011786	1676395014060	OK	 
REQUEST	311	open	/cgi-bin/nav.pl	1676395011795	1676395014082	OK	 
GROUP	311	open	1676395009682	1676395014082	4399	OK
REQUEST	291	itinerary	/cgi-bin/nav.pl	1676395011833	1676395014097	OK	 
REQUEST	295	itinerary	/cgi-bin/welcome.pl	1676395011989	1676395014197	OK	 
REQUEST	308	login	/cgi-bin/nav.pl	1676395011946	1676395014233	OK	 
REQUEST	306	login	/cgi-bin/login.pl	1676395012019	1676395014257	OK	 
GROUP	306	login	1676395007615	1676395014257	6642	OK
REQUEST	294	itinerary	/cgi-bin/welcome.pl	1676395011989	1676395014269	OK	 
REQUEST	305	buyTicket	/cgi-bin/welcome.pl	1676395012087	1676395014300	OK	 
REQUEST	288	signOff	/cgi-bin/welcome.pl	1676395012244	1676395014338	OK	 
REQUEST	299	buyTicket	/cgi-bin/reservations.pl	1676395011815	1676395014397	OK	 
REQUEST	313	open	/cgi-bin/welcome.pl	1676395012717	1676395014760	OK	 
REQUEST	292	itinerary	/cgi-bin/nav.pl	1676395012809	1676395014811	OK	 
REQUEST	307	login	/cgi-bin/login.pl	1676395013108	1676395015070	OK	 
GROUP	307	login	1676395008396	1676395015070	6673	OK
REQUEST	293	itinerary	/cgi-bin/nav.pl	1676395013205	1676395015149	OK	 
REQUEST	301	buyTicket	/cgi-bin/reservations.pl	1676395012807	1676395015187	OK	 
REQUEST	304	buyTicket	/cgi-bin/nav.pl	1676395013322	1676395015362	OK	 
REQUEST	287	signOff	/cgi-bin/nav.pl	1676395013322	1676395015363	OK	 
REQUEST	287	signOff	/WebTours/home.html	1676395015363	1676395015400	OK	 
GROUP	287	signOff	1676395010869	1676395015401	4531	OK
USER	mainScenario	287	END	1676394978670	1676395015401
REQUEST	310	login	/cgi-bin/login.pl	1676395013332	1676395015498	OK	 
USER	mainScenario	315	START	1676395015671	1676395015671
REQUEST	290	itinerary	/cgi-bin/itinerary.pl	1676395012847	1676395015693	OK	 
GROUP	290	itinerary	1676395008211	1676395015695	7481	OK
REQUEST	315	open	/webtours/	1676395015671	1676395015696	OK	 
REQUEST	298	buyTicket	/cgi-bin/reservations.pl	1676395013139	1676395015838	OK	 
REQUEST	314	open	/cgi-bin/welcome.pl	1676395013733	1676395015943	OK	 
REQUEST	312	open	/cgi-bin/nav.pl	1676395013817	1676395016016	OK	 
GROUP	312	open	1676395011671	1676395016016	4345	OK
REQUEST	296	itinerary	/cgi-bin/welcome.pl	1676395014001	1676395016214	OK	 
REQUEST	311	login	/cgi-bin/login.pl	1676395014082	1676395016276	OK	 
REQUEST	297	buyTicket	/cgi-bin/reservations.pl	1676395013639	1676395016325	OK	 
GROUP	297	buyTicket	1676395001227	1676395016325	15096	OK
REQUEST	309	login	/cgi-bin/nav.pl	1676395014060	1676395016348	OK	 
REQUEST	303	buyTicket	/cgi-bin/reservations.pl	1676395013733	1676395016385	OK	 
REQUEST	295	itinerary	/cgi-bin/nav.pl	1676395014197	1676395016430	OK	 
